1	-3.54e-05
0.99298	0.0015068
0.98117	0.0040986
0.96782	0.0070174
0.95302	0.010242
0.93701	0.013749
0.92007	0.017478
0.90247	0.021352
0.88446	0.025288
0.86617	0.029246
0.8478	0.033224
0.82947	0.037221
0.81124	0.04114
0.79306	0.044913
0.77486	0.048576
0.75668	0.052118
0.73847	0.055539
0.72023	0.058867
0.70208	0.062075
0.684	0.065132
0.66596	0.068045
0.64799	0.070821
0.63012	0.073438
0.6123	0.07588
0.59452	0.078162
0.57679	0.080293
0.55914	0.082266
0.5416	0.084068
0.52417	0.085684
0.50681	0.087115
0.48951	0.088366
0.4723	0.089437
0.45517	0.090325
0.43814	0.09103
0.4212	0.091543
0.40438	0.091864
0.38766	0.091984
0.37103	0.091891
0.35449	0.091598
0.33807	0.091118
0.3218	0.090457
0.30573	0.089622
0.2899	0.088606
0.27431	0.087399
0.25895	0.086
0.24385	0.084439
0.22902	0.082727
0.2145	0.080866
0.20029	0.078867
0.18642	0.076749
0.17289	0.074528
0.15972	0.072207
0.14691	0.069792
0.13448	0.067284
0.12245	0.064697
0.11089	0.062049
0.099853	0.059355
0.08944	0.056625
0.079722	0.053866
0.07076	0.051092
0.06258	0.048317
0.055185	0.045572
0.048556	0.042889
0.042647	0.040289
0.037394	0.037775
0.032722	0.035345
0.028562	0.032983
0.024852	0.030673
0.021538	0.0284
0.018574	0.026153
0.015926	0.023921
0.013566	0.021694
0.011468	0.019469
0.0096214	0.01724
0.0080308	0.014995
0.00669	0.012735
0.0055922	0.010463
0.0047264	0.0081898
0.0040796	0.0059296
0.0036328	0.0036954
0.0033706	0.001499
0.0033232	-0.0006574
0.003448	-0.0028148
0.0040382	-0.0048698
0.0052292	-0.0067326
0.0066078	-0.008573
0.0081264	-0.010394
0.0098412	-0.01215
0.011751	-0.013844
0.013858	-0.015477
0.016185	-0.017031
0.018749	-0.018492
0.021561	-0.019857
0.024642	-0.021116
0.028017	-0.022259
0.031718	-0.023271
0.035789	-0.024139
0.040281	-0.024846
0.045265	-0.025373
0.050831	-0.0257
0.057094	-0.025806
0.064184	-0.02568
0.072216	-0.02532
0.08125	-0.024732
0.091247	-0.023936
0.10207	-0.022954
0.11354	-0.021811
0.12554	-0.020543
0.13792	-0.019179
0.15061	-0.017744
0.16358	-0.016251
0.17682	-0.014697
0.19035	-0.013076
0.20419	-0.011389
0.21836	-0.009631
0.23289	-0.0078108
0.24778	-0.0059474
0.26301	-0.0040892
0.27855	-0.0023088
0.2945	-0.0006684
0.31106	0.0009154
0.32817	0.0025184
0.34575	0.0041026
0.36375	0.0056668
0.38201	0.0071958
0.40046	0.0086556
0.41907	0.010027
0.43785	0.011334
0.45665	0.012587
0.47538	0.013734
0.49413	0.014762
0.51291	0.015691
0.53169	0.016532
0.55042	0.017273
0.56911	0.017902
0.58774	0.018421
0.6063	0.01881
0.62488	0.019038
0.64359	0.019152
0.66229	0.019184
0.68092	0.019093
0.69958	0.01886
0.71832	0.018511
0.73708	0.01808
0.75574	0.017547
0.77432	0.016871
0.79294	0.016032
0.81168	0.015069
0.83045	0.014037
0.84914	0.01296
0.8676	0.011831
0.88572	0.010624
0.90342	0.0093316
0.9206	0.0079566
0.93715	0.0064976
0.95292	0.0050156
0.9676	0.0035526
0.98097	0.0021394
0.99287	0.000804
1	-3.54e-05
