1	1.54e-05
0.99329	0.0011696
0.98167	0.0032278
0.96835	0.0056074
0.95369	0.0082848
0.93813	0.011152
0.92213	0.01409
0.90595	0.017033
0.88969	0.019945
0.87341	0.022813
0.85713	0.025631
0.84084	0.028392
0.82456	0.031091
0.80825	0.033729
0.79189	0.036317
0.77547	0.038864
0.75899	0.041386
0.7425	0.043886
0.72604	0.046353
0.70961	0.048774
0.69323	0.051142
0.6769	0.053445
0.66062	0.055676
0.64442	0.057822
0.62828	0.059862
0.61217	0.06179
0.59605	0.063608
0.57992	0.065327
0.56377	0.066946
0.54764	0.068463
0.53149	0.06987
0.51533	0.071174
0.49914	0.072384
0.483	0.073501
0.46694	0.074507
0.45097	0.075373
0.43504	0.076085
0.41912	0.076641
0.40315	0.077051
0.38716	0.077334
0.37117	0.07749
0.35523	0.077508
0.33931	0.077375
0.32341	0.077094
0.30753	0.076679
0.29175	0.076119
0.27607	0.075388
0.26047	0.074468
0.24491	0.07335
0.22934	0.072029
0.21374	0.070517
0.19813	0.068842
0.18259	0.067022
0.16722	0.065042
0.15205	0.062868
0.13706	0.060478
0.12229	0.057887
0.10788	0.05514
0.094121	0.052312
0.081337	0.049459
0.069795	0.046623
0.059625	0.043831
0.050812	0.041083
0.04324	0.038386
0.036756	0.035745
0.031205	0.033152
0.026443	0.030602
0.022352	0.02809
0.018867	0.025556
0.015877	0.023036
0.013295	0.020573
0.011069	0.018182
0.0091536	0.015865
0.0075242	0.01362
0.006104	0.011475
0.0049132	0.0094062
0.0039258	0.0074086
0.0031312	0.0054782
0.0025436	0.0036056
0.0022632	0.0017734
0.0022734	-1.02e-05
0.0025492	-0.0018158
0.0029312	-0.0036772
0.003449	-0.0055914
0.0041212	-0.0075514
0.0050894	-0.009457
0.006238	-0.011372
0.0076832	-0.013184
0.0095186	-0.014863
0.011587	-0.016534
0.013949	-0.018153
0.016631	-0.019707
0.019671	-0.021174
0.023108	-0.022545
0.026993	-0.023809
0.031401	-0.024933
0.036421	-0.025888
0.042171	-0.026651
0.048796	-0.027195
0.056468	-0.027492
0.065371	-0.027507
0.075651	-0.027214
0.087339	-0.026592
0.10034	-0.025608
0.11454	-0.024268
0.12978	-0.022682
0.1457	-0.021029
0.16196	-0.019403
0.17843	-0.017804
0.19501	-0.016196
0.21162	-0.014561
0.22819	-0.01291
0.24468	-0.011294
0.26109	-0.009759
0.27753	-0.008303
0.29409	-0.0068948
0.31075	-0.0054934
0.32739	-0.0040868
0.34385	-0.0027212
0.36021	-0.0014576
0.37655	-0.0002794
0.39287	0.000828
0.40911	0.0018478
0.42528	0.0027524
0.44148	0.0035302
0.4578	0.0041984
0.47431	0.0047982
0.491	0.005386
0.5077	0.0059898
0.52433	0.0065984
0.54079	0.0071632
0.55707	0.0076306
0.57331	0.0079714
0.58963	0.0082012
0.60605	0.0083492
0.62258	0.0084382
0.63917	0.0084836
0.65581	0.0084906
0.67246	0.0084616
0.68913	0.0083972
0.7058	0.0082962
0.72249	0.008162
0.73919	0.0079968
0.75589	0.007799
0.77259	0.007571
0.78929	0.0073148
0.80597	0.0070272
0.82263	0.0067026
0.83926	0.006342
0.85587	0.0059358
0.87245	0.0054876
0.88898	0.0049922
0.90544	0.0044496
0.92176	0.003857
0.93781	0.003224
0.95336	0.0025476
0.96806	0.0018378
0.98148	0.001129
0.99321	0.0004444
1	1.54e-05
