NACA 5404
  1.000069  0.000414
  0.999824  0.000467
  0.999090  0.000624
  0.997867  0.000886
  0.996156  0.001251
  0.993959  0.001718
  0.991278  0.002286
  0.988116  0.002953
  0.984475  0.003717
  0.980360  0.004574
  0.975773  0.005524
  0.970719  0.006561
  0.965203  0.007684
  0.959229  0.008887
  0.952805  0.010169
  0.945936  0.011524
  0.938627  0.012948
  0.930887  0.014436
  0.922723  0.015985
  0.914142  0.017588
  0.905152  0.019242
  0.895763  0.020941
  0.885982  0.022679
  0.875820  0.024452
  0.865287  0.026254
  0.854391  0.028079
  0.843145  0.029922
  0.831558  0.031778
  0.819641  0.033641
  0.807408  0.035506
  0.794868  0.037366
  0.782035  0.039218
  0.768920  0.041054
  0.755538  0.042871
  0.741900  0.044662
  0.728019  0.046424
  0.713911  0.048150
  0.699587  0.049836
  0.685063  0.051477
  0.670353  0.053070
  0.655470  0.054609
  0.640431  0.056090
  0.625249  0.057510
  0.609939  0.058864
  0.594517  0.060150
  0.578998  0.061364
  0.563398  0.062502
  0.547731  0.063562
  0.532014  0.064542
  0.516261  0.065439
  0.500490  0.066251
  0.484715  0.066976
  0.468953  0.067613
  0.453219  0.068160
  0.437528  0.068617
  0.421898  0.068983
  0.406343  0.069257
  0.390818  0.069426
  0.375357  0.069427
  0.360017  0.069257
  0.344815  0.068918
  0.329767  0.068415
  0.314889  0.067751
  0.300196  0.066931
  0.285703  0.065961
  0.271426  0.064847
  0.257380  0.063595
  0.243579  0.062211
  0.230039  0.060704
  0.216772  0.059081
  0.203793  0.057350
  0.191116  0.055520
  0.178753  0.053599
  0.166717  0.051597
  0.155021  0.049523
  0.143677  0.047386
  0.132696  0.045196
  0.122090  0.042963
  0.111869  0.040696
  0.102043  0.038406
  0.092622  0.036102
  0.083615  0.033794
  0.075032  0.031491
  0.066880  0.029203
  0.059168  0.026939
  0.051903  0.024708
  0.045091  0.022518
  0.038739  0.020378
  0.032853  0.018296
  0.027438  0.016279
  0.022500  0.014334
  0.018041  0.012467
  0.014067  0.010685
  0.010580  0.008993
  0.007584  0.007396
  0.005080  0.005898
  0.003071  0.004503
  0.001558  0.003213
  0.000541  0.002032
  0.000022  0.000961
  0.000000  0.000000
  0.000471 -0.000837
  0.001432 -0.001539
  0.002880 -0.002107
  0.004814 -0.002541
  0.007232 -0.002844
  0.010129 -0.003017
  0.013503 -0.003063
  0.017350 -0.002985
  0.021665 -0.002787
  0.026444 -0.002472
  0.031681 -0.002045
  0.037370 -0.001511
  0.043506 -0.000874
  0.050082 -0.000140
  0.057091  0.000684
  0.064525  0.001593
  0.072377  0.002581
  0.080640  0.003640
  0.089304  0.004764
  0.098361  0.005944
  0.107802  0.007174
  0.117618  0.008446
  0.127799  0.009752
  0.138335  0.011084
  0.149216  0.012433
  0.160432  0.013792
  0.171971  0.015152
  0.183823  0.016504
  0.195977  0.017841
  0.208422  0.019153
  0.221145  0.020434
  0.234135  0.021674
  0.247379  0.022866
  0.260866  0.024001
  0.274583  0.025073
  0.288518  0.026074
  0.302656  0.026996
  0.316986  0.027833
  0.331495  0.028578
  0.346168  0.029225
  0.360992  0.029768
  0.375953  0.030203
  0.391039  0.030523
  0.406276  0.030731
  0.421668  0.030885
  0.437138  0.030996
  0.452673  0.031061
  0.468257  0.031080
  0.483874  0.031050
  0.499510  0.030971
  0.515149  0.030842
  0.530777  0.030662
  0.546377  0.030431
  0.561936  0.030148
  0.577436  0.029814
  0.592864  0.029429
  0.608204  0.028994
  0.623441  0.028509
  0.638560  0.027977
  0.653547  0.027398
  0.668385  0.026775
  0.683061  0.026108
  0.697561  0.025401
  0.711869  0.024656
  0.725971  0.023875
  0.739854  0.023061
  0.753504  0.022217
  0.766906  0.021346
  0.780049  0.020451
  0.792917  0.019536
  0.805499  0.018604
  0.817783  0.017659
  0.829754  0.016704
  0.841403  0.015743
  0.852716  0.014779
  0.863682  0.013817
  0.874291  0.012860
  0.884531  0.011912
  0.894392  0.010976
  0.903865  0.010056
  0.912939  0.009155
  0.921605  0.008278
  0.929855  0.007427
  0.937679  0.006605
  0.945071  0.005817
  0.952022  0.005064
  0.958525  0.004350
  0.964574  0.003678
  0.970162  0.003049
  0.975284  0.002467
  0.979934  0.001934
  0.984108  0.001451
  0.987801  0.001021
  0.991009  0.000644
  0.993729  0.000323
  0.995959  0.000059
  0.997695 -0.000147
  0.998937 -0.000295
  0.999682 -0.000385
  0.999931 -0.000414
