02-Mar-2018 11:46:25

Rotor = T-Motor 18 inch    Motor = Scorpion SII-4020-420KV    Rotation = CCW

Tunnel RPM = 550.0    AoA = 15 deg   Motor Speed = 3000 rpm

Scan Rate = 2000 Hz   Number of Readings = 5000   Pressure = 29.58 inHg  

  Time(s)       Temp(f)    Velocity(m/s)    Position(deg)     Fx(N)         Fy(N)         Fz(N)        Tx(Nm)        Ty(Nm)       Tz(Nm) 
  0.282333     75.938249      12.218638       150.957759     -2.252346     -11.252423      11.190081      0.931249     -0.521095    -0.291371  
  0.282701     75.559479      12.097112       159.823322      6.434259     -16.191613      6.862769      0.896199     -0.627728    -0.232856  
  0.283208     75.622606      12.232064       168.499250      5.236466     -6.586719      5.354187      0.957893     -0.528569    -0.137314  
  0.283581     75.559479      12.239192       177.767788      7.508422     -5.884158      4.487554      0.876624     -0.541906    -0.187042  
  0.284019     75.780427      12.257407       186.917792      1.305896     -6.354990      9.357300      0.745704     -0.382039    -0.226512  
  0.284389     76.159197      12.264356       195.878181      0.539241     -2.589496      11.851558      0.694783     -0.300239    -0.344580  
  0.284760     75.938249      12.284016       205.051892      2.022851     -5.475762      20.167933      0.503304     -0.186291    -0.168475  
  0.285131     76.159197      12.287854       213.727821      0.588474      0.880084      14.245625      0.446665     -0.162123    -0.170293  
  0.285503     76.253891      12.291548       222.996358      3.448496     -1.847157      13.820622      0.319770     -0.218805    -0.210531  
  0.285876     76.253891      12.461207       232.525650      9.300623      1.064613      9.624779      0.214401     -0.378377    -0.355397  
  0.286249     76.064503      12.305012       241.604535      11.062798      8.159752      13.394863      0.213538     -0.417606    -0.212039  
  0.286620     76.032943      12.295531       249.616734      11.318402      3.832087      7.333034      0.061949     -0.517576    -0.201218  
  0.286992     76.411712      12.301180       259.454175      6.201203      10.868195      10.722929      0.131013     -0.488876    -0.257661  
  0.287366     76.411712      12.298573       269.267927     -0.074297      7.973523      7.213813      0.165929     -0.498901    -0.281248  
  0.287804     76.537967      12.272610       278.204609     -5.837335      3.122502      9.033172      0.213733     -0.521638    -0.224504  
  0.288179     76.443273      12.285891       286.927932     -10.103603      7.490875      11.447660      0.417316     -0.549245    -0.173295  
  0.288550     76.443273      12.276752       295.437914     -15.895703     -1.871980      10.471385      0.471413     -0.474161    -0.152282  
  0.288923     76.222324      12.267691       304.445716     -14.169885     -0.556091      9.746223      0.692687     -0.529789    -0.273226  
  0.289296     76.348585      12.257371       313.192745     -13.784955     -4.006765      4.620806      0.820236     -0.560379    -0.259408  
  0.289665     75.843555      12.237206       321.560506     -9.561447     -13.707549      7.970930      0.802855     -0.530456    -0.180233  
  0.290039     74.360037      12.213707       332.132796      1.788973     -7.980604      10.229941      0.969800     -0.565192    -0.207446  
  0.290411     75.685734      12.215757       341.259094      4.775473     -15.461092      6.385529      0.804140     -0.571282    -0.251904  
  0.290781     75.780427      12.241718       350.338016      4.411025     -6.889786      6.037209      0.816975     -0.489018    -0.205801  
  0.291150     75.843555      12.207066       359.179871      5.851079     -6.142258      9.926648      0.741768     -0.456757    -0.199175  
  0.291521     76.127630      12.203739       6.193146      0.290855     -4.166401      7.538398      0.590715     -0.344639    -0.238694  
  0.291960     76.127630      12.201112       14.584611      1.749997      1.464024      11.718926      0.509931     -0.263772    -0.189316  
  0.292334     76.317018      12.204582       24.208721     -0.351036     -4.353085      14.716520      0.290744     -0.175111    -0.274141  
  0.292706     76.348585      12.198372       33.050574     -2.680933      0.208591      13.499623      0.257656     -0.077262    -0.209340  
  0.293076     76.317018      12.203269       42.366523      3.191772     -0.111462      13.221100      0.128145     -0.169603    -0.275625  
  0.293446     76.537967      12.209725       51.587652      8.600449      0.911764      11.674817     -0.003490     -0.297639    -0.190845  
  0.293816     76.096070      12.034131       60.524325      10.073289      7.870297      8.701979      0.012202     -0.392626    -0.170886  
  0.294187     76.001376      12.214112       69.579521      10.146979      7.033841      6.747201     -0.081622     -0.458352    -0.226051  
  0.294560     76.474839      12.228691       78.302854      5.951469      9.093962      13.000482     -0.037467     -0.380944    -0.279220  
  0.294949     76.537967      12.242518       87.500272     -0.140071      3.454001      12.862035     -0.040610     -0.380633    -0.230130  
  0.295539     76.411712      12.243696       96.389541     -4.417250      4.724140      12.171137      0.078755     -0.434099    -0.169445  
  0.296144     76.506406      12.255250       105.278801     -9.250005      9.338411      8.210976      0.308021     -0.532973    -0.225008  
  0.296667     76.506406      12.267021       114.120656     -14.934656     -3.258067      6.219924      0.334279     -0.506950    -0.201431  
  0.297138     76.443273      12.278058       122.962512     -12.872238      0.251434      8.775600      0.575254     -0.517879    -0.290248  
  0.297607     76.253891      12.305884       131.330264     -13.856451     -4.123690      6.951002      0.731211     -0.513011    -0.254301  
  0.298073     75.811994      12.286479       141.855159     -8.254359     -11.899954      7.700199      0.808173     -0.545078    -0.146097  
  0.298467     75.401658      12.292190       151.147394     -1.556305     -9.132920      12.375530      0.958242     -0.514089    -0.160519  
  0.298849     75.496352      12.304991       159.941837      6.256363     -16.007514      6.702724      0.890742     -0.605645    -0.239172  
  0.299242     75.654173      12.312008       168.997033      5.386026     -8.040879      4.758614      0.940464     -0.538356    -0.286027  
  0.299659     75.654173      12.288578       177.720374      8.162205     -5.817869      3.842453      0.886685     -0.566797    -0.289703  
  0.300172     75.527912      12.310556       187.510420      1.575539     -6.837916      9.100791      0.738636     -0.400811    -0.127230  
  0.300572     75.938249      12.321776       196.304863      0.244923     -1.471258      12.112288      0.699778     -0.300293    -0.212998  
  0.300971     76.127630      12.316150       205.454868      1.574434     -5.691884      20.347958      0.513056     -0.200155    -0.227361  
  0.301354     76.380146      12.315147       214.225604     -0.095534      1.936882      14.619497      0.471975     -0.173419    -0.290975  
  0.301748     76.001376      12.309494       223.304507      3.519569     -2.173911      13.772816      0.322228     -0.248568    -0.138733  
  0.302155     76.159197      12.304797       231.767094      8.352247     -0.536570      8.878829      0.207429     -0.396726    -0.248870  
  0.302569     76.159197      12.293069       240.348196      10.792601      8.148695      12.933219      0.241791     -0.432829    -0.194772  
  0.302972     76.096070      12.328791       250.564924      10.872655      3.933205      7.496681      0.087758     -0.531034    -0.269536  
  0.303359     76.253891      12.274583       259.288247      6.291381      9.143950      11.374216      0.121547     -0.503596    -0.216749  
  0.303772     76.159197      12.264356       268.509371      0.244199      7.530055      7.919778      0.150423     -0.516571    -0.209952  
  0.304256     76.032943      12.251145       277.469760     -6.445270      4.688372      9.987577      0.201394     -0.511832    -0.246624  
  0.304675     76.569533      12.250736       286.098275     -10.175139      7.529536      10.869738      0.387201     -0.561521    -0.282773  
  0.305093     76.443273      12.233575       294.655670     -15.999276     -0.928503      9.251740      0.439874     -0.520074    -0.188850  
  0.305506     76.348585      12.231184       302.833779     -14.565601      0.631188      9.174725      0.666787     -0.546440    -0.193339  
  0.305879     76.190764      12.224140       312.623825     -13.830472     -3.530085      5.916695      0.799500     -0.559131    -0.236903  
  0.306291     76.064503      12.221389       322.319044     -9.502114     -13.139857      7.675199      0.796289     -0.545440    -0.239820  
  0.306706     75.875121      12.210050       331.516462      0.309173     -9.262163      10.588302      0.966000     -0.553427    -0.191598  
  0.307124     75.654173      12.210153       340.666503      3.550395     -16.588298      6.261602      0.821216     -0.577292    -0.169580  
  0.307540     76.632661      12.225244       349.769095      2.653309     -5.166814      5.796691      0.880904     -0.477254    -0.200198  
  0.307911     75.906682      12.220900       358.705777      6.193739     -6.693152      9.312765      0.763949     -0.480436    -0.307237  
  0.308393     76.253891      12.232725       5.150139      1.453648     -5.413940      8.434826      0.584652     -0.350413    -0.280275  
  0.308807     75.969809      12.224241       14.181631      1.816274      1.012179      11.622901      0.533858     -0.269719    -0.125353  
  0.309222     76.127630      12.232594       23.497578     -1.362871     -4.292118      14.324529      0.317278     -0.154000    -0.205069  
  0.309638     76.443273      12.246675       32.339432     -2.846760      1.496477      13.617873      0.276462     -0.071651    -0.252476  
  0.310054     76.348585      12.254754       41.560563      4.442258      0.373162      13.240311      0.112446     -0.197424    -0.272641  
  0.310451     76.127630      12.257459       50.426121      9.649152     -0.064224      12.057257     -0.000954     -0.324945    -0.195687  
  0.310882     76.222324      12.267691       59.670952      10.035422      8.898847      8.725035      0.033128     -0.396305    -0.159105  
  0.311300     76.253891      12.273277       68.536515      9.444429      7.052632      6.748928     -0.095238     -0.446554    -0.196331  
  0.311716     76.443273      12.233575       77.639116      5.789128      6.702040      13.616769     -0.074398     -0.386326    -0.326257  
  0.312132     75.969809      12.279160       86.670606      0.356622      5.464198      12.831282     -0.048396     -0.399903    -0.254981  
  0.312549     76.443273      12.285891       95.654692     -4.262590      5.393755      11.315069      0.059003     -0.451524    -0.179233  
  0.312922     76.411712      12.285530       104.496548     -9.686000      9.007596      8.674471      0.265631     -0.533591    -0.207407  
  0.313334     76.443273      12.281975       113.385808     -14.198397     -2.205382      5.790992      0.300019     -0.524155    -0.195371  
  0.313746     76.727355      12.285229       122.322481     -11.881291     -0.796975      10.053989      0.538980     -0.548930    -0.249791  
  0.314159     76.096070      12.271470       131.543614     -13.539076     -4.326264      6.190312      0.710536     -0.534410    -0.169148  
  0.314573     75.527912      12.254516       140.741032     -9.078295     -9.763903      8.358843      0.808748     -0.533426    -0.173342  
  0.314974     75.843555      12.323287       150.056983     -2.368894     -10.034027      11.612309      0.940674     -0.526693    -0.257419  
  0.315361     75.559479      12.247038       159.254401      6.084838     -16.562036      5.827757      0.890146     -0.641905    -0.234862  
  0.315784     75.717300      12.238381       168.262202      5.076064     -8.310965      4.632230      0.943669     -0.565295    -0.177076  
  0.316252     75.464785      12.227643       176.961819      7.637671     -6.292652      4.612442      0.896135     -0.550162    -0.183096  
  0.316671     75.748861      12.224340       185.827382      1.653480     -5.525857      9.613007      0.766242     -0.398890    -0.232212  
  0.317085     75.906682      12.215656       195.119626      0.405182     -1.042561      11.775610      0.710372     -0.310796    -0.250452  
  0.317488     75.969809      12.213752       204.435576      1.348883     -7.092929      20.007894      0.521093     -0.224014    -0.218442  
  0.317873     76.285452      12.218662       213.538168     -0.925067      3.369434      13.554217      0.507972     -0.175911    -0.200234  
  0.318283     75.969809      12.208505       222.308922      3.704760     -2.263919      13.749916      0.351879     -0.255395    -0.164970  
  0.318698     75.654173      12.208842       231.364119      7.863881     -0.515227      10.253987      0.236047     -0.362104    -0.342558  
  0.319113     76.096070      12.217815       239.945221      10.700888      6.468569      13.136739      0.235171     -0.407918    -0.202745  
  0.319515     76.032943      12.224962       248.787059      10.292620      3.402662      7.610062      0.088288     -0.502701    -0.212144  
  0.319902     76.096070      12.232234       257.557813      6.523724      11.113185      11.571326      0.140734     -0.470409    -0.167692  
  0.320272     76.253891      12.252364       267.513787      0.554371      7.020126      8.600946      0.121133     -0.495974    -0.280125  
  0.320641     76.569533      12.261205       276.474157     -5.563458      5.403567      8.735406      0.164921     -0.506720    -0.292388  
  0.321011     76.474839      12.267967       285.221187     -9.172023      7.882291      10.842304      0.347080     -0.549672    -0.256238  
  0.321383     76.506406      12.282698       294.157869     -15.971586      0.898562      10.050777      0.424524     -0.483470    -0.137947  
  0.321753     76.348585      12.306971       302.857486     -14.928682      1.178352      9.502306      0.635975     -0.511214    -0.185505  
  0.322122     76.474839      12.312328       311.154127     -13.701875     -5.082658      6.462965      0.747650     -0.547727    -0.321643  
  0.322584     76.096070      12.323591       321.536800     -8.423826     -13.349898      7.412915      0.770196     -0.559082    -0.257392  
  0.322960     75.811994      12.333316       330.426069     -1.351278     -7.765152      10.053645      0.953431     -0.529240    -0.139620  
  0.323335     75.622606      12.269962       339.362751      1.083516     -15.766173      5.550249      0.822301     -0.540779    -0.122834  
  0.323705     75.780427      12.356304       348.465343      1.733270     -6.668801      7.290082      0.860734     -0.465776    -0.208205  
  0.324075     82.535160      12.443124       356.809397      6.358329     -7.065033      10.374233      0.745060     -0.484820    -0.369526  
  0.324446     76.127630      12.375858       4.344179      2.193625     -2.395100      8.727283      0.600785     -0.366387    -0.233226  
  0.324814     75.654173      12.378152       13.114919      0.398858      0.243272      9.919274      0.530279     -0.272446    -0.112719  
  0.325186     76.190764      12.386942       22.383456     -1.217531     -5.157415      13.196322      0.332884     -0.175264    -0.230455  
  0.325558     76.411712      12.384318       31.438653     -1.564596      0.859909      13.788930      0.277388     -0.125012    -0.326235  
  0.325929     76.474839      12.385047       40.517556      4.078373     -0.280311      13.476502      0.114756     -0.203676    -0.255097  
  0.326713     76.159197      12.474246       49.572749      9.399117      1.252716      11.912120      0.014592     -0.325776    -0.145200  
  0.327400     76.159197      12.365859       58.533128      9.061452      7.771739      9.510169      0.009007     -0.388636    -0.183324  
  0.328014     76.159197      12.350297       67.351278      9.990109      6.608359      6.895186     -0.119160     -0.482690    -0.253916  
  0.328478     76.443273      12.340584       76.453887      5.809108      10.048179      14.197726     -0.070327     -0.421777    -0.328850  
  0.328866     76.443273      12.326283       85.248330      0.305410      8.384823      11.514882     -0.049154     -0.431781    -0.196037  
  0.329282     76.474839      12.300601       94.113884     -3.884478      4.983654      11.747109      0.027089     -0.476977    -0.193054  
  0.329698     76.537967      12.292196       103.026850     -9.235414      7.266965      10.018920      0.216617     -0.538907    -0.277806  
  0.330115     76.443273      12.275446       111.868706     -13.660952     -1.980948      5.488987      0.281319     -0.548597    -0.238970  
  0.330532     76.380146      12.264269       120.852792     -12.660672      1.065240      9.582780      0.547519     -0.566084    -0.183044  
  0.330905     76.127630      12.246995       129.860576     -13.623610     -4.689948      6.321976      0.709632     -0.549778    -0.148074  
  0.331316     75.969809      12.234721       138.157226     -8.785191     -11.205345      8.006787      0.783162     -0.562023    -0.212272  
  0.331756     75.843555      12.228041       147.449461     -3.441148     -9.621295      11.418475      0.934817     -0.532589    -0.270797  
  0.332169     75.591040      12.209433       157.429141      5.915487     -16.638108      5.088612      0.905480     -0.662520    -0.245993  
  0.332585     75.527912      12.228364       166.602871      4.561789     -8.527319      7.546898      0.947394     -0.538908    -0.098372  
  0.333037     77.548021      12.238299       175.681774      8.236010     -7.806095      3.843277      0.883328     -0.564015    -0.222715  
  0.333627     75.938249      12.219949       184.428804      2.056430     -5.487177      9.896121      0.766032     -0.406538    -0.317841  
  0.334050     76.695788      12.236456       193.412881     -0.162706      0.289922      8.888712      0.727934     -0.311894    -0.266095  
  0.334452     75.938249      12.240906       202.136222      1.077480     -7.223476      20.531318      0.519870     -0.210008    -0.138000  
  0.334841     76.096070      12.236163       210.764719     -0.806855      1.242846      14.137479      0.476965     -0.153509    -0.186473  
  0.335255     76.096070      12.250560       219.535473      3.878953     -1.388732      14.743380      0.359072     -0.238496    -0.253763  
  0.335670     76.222324      12.263771       229.064747      7.527422      1.361805      10.163129      0.248020     -0.348611    -0.304835  
  0.336088     76.096070      12.167875       238.238476      10.632935      5.913614      13.267357      0.215192     -0.392401    -0.118179  
  0.336502     76.064503      12.277636       247.601840      10.864442      3.195178      8.047734      0.080518     -0.483807    -0.226099  
  0.336876     76.380146      12.290387       256.206630      8.156821      10.355762      11.235341      0.113402     -0.469210    -0.260993  
  0.337288     76.317018      12.296183       264.882558      1.571774      8.814328      8.936323      0.115328     -0.485448    -0.296891  
  0.337704     76.317018      12.304003       273.748121     -4.144953      6.411225      8.810533      0.149013     -0.493682    -0.142637  
  0.338120     76.411712      12.307696       281.262501     -8.143738      6.688464      12.125947      0.304237     -0.515424    -0.223281  
  0.338535     76.537967      12.309145       291.408126     -15.124803      2.444104      9.093623      0.405886     -0.478064    -0.226859  
  0.338908     76.032943      12.302044       300.463305     -14.694027      0.495084      8.820179      0.575524     -0.512604    -0.255732  
  0.339321     75.906682      12.445592       309.376280     -14.515195     -2.750279      7.216071      0.717084     -0.520062    -0.172731  
  0.339734     75.622606      12.297332       318.834470     -8.698255     -14.161221      7.233478      0.736346     -0.554215    -0.138793  
  0.340152     75.906682      12.290172       327.605206     -2.978984     -7.373616      10.889397      0.918071     -0.490443    -0.267872  
  0.340569     75.906682      12.286262       336.589302     -1.069524     -14.302041      6.330395      0.832158     -0.492934    -0.270136  
  0.340972     75.591040      12.276122       345.502241     -0.105337     -8.821490      8.147431      0.838282     -0.443282    -0.191447  
  0.341357     75.717300      12.250150       353.585560      5.857610     -5.172265      9.700604      0.774992     -0.473216    -0.199765  
  0.341798     75.843555      12.251595       2.827078      3.919037     -3.963016      8.734952      0.625108     -0.388998    -0.245433  
  0.342231     76.159197      12.248665       12.095616      0.179542     -0.390286      7.899171      0.564755     -0.278987    -0.279401  
  0.342651     76.159197      12.230334       21.245632     -0.192576     -5.588894      12.316427      0.373578     -0.191081    -0.183039  
  0.343069     76.222324      12.225811       30.134895     -1.616706     -1.804909      15.006601      0.274879     -0.119346    -0.153688  
  0.343472     76.569533      12.220588       39.261204      2.033035      0.242501      14.209798      0.166094     -0.135304    -0.227058  
  0.343858     76.411712      12.210914       48.506040      9.177395      2.783772      11.866055      0.066993     -0.301431    -0.355494  
  0.344274     76.222324      12.198250       57.300483      9.651873      8.470659      10.116634      0.024183     -0.375795    -0.229835  
  0.344688     76.032943      12.210536       66.047517      10.893616      6.899020      7.783976     -0.086114     -0.461693    -0.099785  
  0.345105     76.253891      12.192037       75.410881      6.040302      8.522070      13.574812     -0.056121     -0.402031    -0.262247  
  0.345520     76.537967      12.190007       84.276434      0.881004      8.743999      10.225639     -0.027019     -0.418811    -0.296192  
  0.345892     76.569533      12.187734       93.047170     -3.635638      5.850272      11.987177      0.028604     -0.469407    -0.271282  
  0.346308     76.411712      12.189887       101.960146     -7.795882      5.550719      11.793967      0.207580     -0.526705    -0.154858  
  0.346722     76.380146      12.186897       110.778295     -13.784060      0.948137      6.636449      0.326477     -0.524516    -0.126196  
  0.347136     76.569533      12.198257       119.691262     -12.919502      0.322104      8.302035      0.524829     -0.544838    -0.210299  
  0.347550     77.042997      12.206271       128.343474     -13.705854     -4.839701      6.746937      0.701570     -0.544647    -0.331698  
  0.347921     76.032943      12.053378       137.043100     -9.187890     -9.197664      6.730017      0.812717     -0.573060    -0.229320  
  0.348338     75.748861      12.205986       147.236120     -3.305041     -12.908447      11.884423      0.905911     -0.547511    -0.132598  
  0.348752     75.559479      12.206451       156.362437      5.462344     -15.062386      5.941336      0.930063     -0.637350    -0.189184  
  0.349170     75.433218      12.214186       165.465047      3.335884     -10.015970      7.976507      0.943463     -0.521010    -0.217914  
  0.349627     75.780427      12.215527       174.164663      5.842158     -9.728809      2.737160      0.875421     -0.567379    -0.301022  
  0.350077     75.843555      12.228041       183.267273      1.371264     -4.519300      10.329357      0.773336     -0.398750    -0.145991  
  0.350541     76.032943      12.231513       191.800962     -0.695412     -0.088830      7.936162      0.717628     -0.323823    -0.219711  
  0.350919     76.253891      12.237965       200.547992      1.713996     -5.207009      19.116173      0.535781     -0.237796    -0.302853  
  0.351334     76.348585      12.393941       210.195816      0.851357     -0.085860      16.104874      0.463515     -0.192109    -0.258184  
  0.351750     76.032943      12.239370       219.251013      2.707375     -2.234080      14.187247      0.352990     -0.238820    -0.133726  
  0.352165     76.159197      12.240812       228.472137      7.110421      1.567736      9.504156      0.257402     -0.344405    -0.217848  
  0.352583     76.064503      12.238421       236.934724      10.831326      5.521579      13.171720      0.206717     -0.413674    -0.264723  
  0.352984     76.096070      12.237472       245.752874      11.728381      3.796418      8.386236      0.070772     -0.513008    -0.234312  
  0.353369     76.064503      12.210896       254.760657      9.740926      10.576275      10.522723      0.096004     -0.529326    -0.173075  
  0.353785     76.474839      12.233935       263.602513      2.216249      9.525742      9.840884      0.124558     -0.495128    -0.240046  
  0.354201     76.474839      12.232625       272.349543     -3.741278      6.978492      8.064895      0.139629     -0.498460    -0.236884  
  0.354621     76.664221      12.230851       280.124677     -7.788020      6.759007      11.989033      0.274500     -0.537656    -0.342449  
  0.355038     76.443273      12.224397       290.578451     -14.603897      2.932476      8.231758      0.398317     -0.518860    -0.209267  
  0.355412     76.317018      12.221646       299.657354     -14.715313      0.783186      9.235841      0.563849     -0.527371    -0.163674  
  0.355825     76.222324      12.214007       308.309558     -14.034586     -2.992652      8.731652      0.698687     -0.536759    -0.169145  
  0.356237     76.032943      12.209224       317.222534     -9.530055     -14.532633      6.218292      0.714154     -0.578406    -0.271055  
  0.356655     76.001376      12.237700       326.016976     -5.356628     -7.217294      11.003239      0.893419     -0.474348    -0.245346  
  0.357071     75.780427      12.207658       334.052882     -2.513878     -14.175326      6.825450      0.850720     -0.491448    -0.164485  
  0.357514     75.811994      12.209330       345.051853     -0.174021     -5.861009      8.546047      0.878039     -0.450044    -0.196182  
  0.357906     75.843555      12.208378       353.846296      8.621820     -5.301535      8.593524      0.775069     -0.507558    -0.326508  
  0.358321     75.875121      12.219229       1.831481      6.945079     -8.902751      8.034745      0.593500     -0.465679    -0.332011  
  0.358735     75.433218      12.211566       11.076315     -0.777720     -1.042395      5.428391      0.582071     -0.274778    -0.149178  
  0.359209     75.969809      12.229482       19.847055     -2.076957     -4.482020      11.755457      0.421549     -0.163134    -0.090158  
  0.359634     76.222324      12.241533       29.068184     -2.815217     -0.760549      15.996821      0.291325     -0.095500    -0.281625  
  0.360009     76.348585      12.068889       37.838924      2.972679     -0.229691      16.615811      0.178620     -0.142437    -0.309391  
  0.360381     76.159197      12.253897       46.325205      10.428527      0.112727      12.438782      0.054014     -0.299294    -0.271188  
  0.360753     76.096070      12.263633       56.304884      10.109798      9.218504      9.247160      0.044344     -0.339562    -0.118066  
  0.361124     76.380146      12.277335       65.170447      10.597824      8.171616      6.090269     -0.046348     -0.419197    -0.200597  
  0.361494     76.443273      12.280670       73.964890      8.047273      7.608377      12.431050     -0.067576     -0.404024    -0.321310  
  0.361865     76.474839      12.296690       82.996380      3.731680      7.200957      11.889651     -0.047909     -0.427087    -0.264784  
  0.362236     76.506406      12.295747       92.004163     -1.859560      5.598524      12.313142      0.017015     -0.438025    -0.192769  
  0.362608     76.569533      12.292558       100.443044     -6.301253      7.041433      11.167863      0.196735     -0.500551    -0.202125  
  0.362979     76.569533      12.300384       108.715979     -14.537091      4.202406      6.931211      0.340654     -0.490775    -0.233628  
  0.363350     76.506406      12.295747       118.553438     -13.796625     -1.169985      7.930986      0.502987     -0.522727    -0.249231  
  0.363720     76.317018      12.290968       127.656038     -13.799927     -2.699820      8.614562      0.719149     -0.529481    -0.263810  
  0.364091     75.843555      12.290751       136.806052     -10.027064     -9.036568      6.436802      0.804468     -0.554555    -0.142805  
  0.364462     75.717300      12.291908       145.671615     -3.654774     -14.466523      11.542323      0.888264     -0.549381    -0.201335  
  0.364833     75.559479      12.254878       154.655692      1.336885     -12.350437      6.089126      0.995344     -0.560620    -0.231336  
  0.365202     74.202216      12.262790       162.857525      0.559802     -13.332421      7.639424      0.946255     -0.506298    -0.184727  
  0.365572     75.843555      12.284234       173.121665      2.590073     -5.381380      3.802607      0.949444     -0.535012    -0.241565  
  0.365942     75.748861      12.275323       181.892402      4.328529     -6.758614      10.767758      0.792836     -0.457340    -0.230979  
  0.366372     76.032943      12.270747       191.137233      1.933514     -3.502031      8.396246      0.714081     -0.399336    -0.341443  
  0.366744     76.096070      12.267552       200.050208      1.124964     -3.820810      15.927804      0.600133     -0.256013    -0.203449  
  0.367117     75.969809      12.258268       209.010579     -0.581489     -3.897106      15.547422      0.487654     -0.213075    -0.142851  
  0.367487     76.127630      12.252228       217.947243      0.684859      0.198348      13.771104      0.417952     -0.218426    -0.149373  
  0.367858     76.159197      12.294373       227.334313      9.208306     -0.827979      12.500198      0.259727     -0.372738    -0.286558  
  0.368231     76.096070      12.246635       236.958413      11.774364      2.132147      13.101127      0.182532     -0.441881    -0.307672  
  0.368602     76.159197      12.235574       246.132142      11.459279      9.106750      7.481919      0.149256     -0.514909    -0.165323  
  0.368973     76.190764      12.229383       254.879172      8.616362      9.356601      8.637989      0.092974     -0.538361    -0.227184  
  0.369343     76.537967      12.226788       263.744735      2.086427      9.083547      11.289583      0.115780     -0.486333    -0.233914  
  0.369714     76.537967      12.217603       272.634003     -2.909615      6.280150      8.032064      0.111243     -0.536349    -0.229657  
  0.370086     76.569533      12.221900       280.717304     -6.843907      8.562337      11.844310      0.286413     -0.557271    -0.269028  
  0.370456     76.506406      12.215931       289.725088     -13.713214      5.920357      9.381955      0.427645     -0.529566    -0.209455  
  0.370828     76.348585      12.211508       298.235070     -15.249948     -2.195069      8.320183      0.503992     -0.536633    -0.231480  
  0.371199     76.159197      12.204099       308.902186     -13.069662     -4.664317      9.197580      0.675140     -0.568597    -0.208202  
  0.371571     76.127630      12.208990       317.601802     -10.483821     -11.780600      5.337424      0.754029     -0.604457    -0.305840  
  0.371945     75.938249      12.201582       326.799256     -7.724996     -6.150528      10.909056      0.906900     -0.460210    -0.175302  
  0.372317     75.748861      12.204674       335.878141     -1.033232     -14.049583      8.165810      0.869985     -0.532328    -0.195805  
  0.372690     75.654173      12.214087       344.648878      2.774437     -9.078647      8.594509      0.857467     -0.500785    -0.217522  
  0.373217     75.654173      12.210153       352.044743      11.621075     -7.382222      7.534349      0.780943     -0.553119    -0.282628  
  0.373980     75.717300      12.213496       0.077333      6.323857     -8.275892      6.498126      0.619826     -0.471155    -0.207747  
  0.374568     75.938249      12.222571       9.606623     -1.838484     -1.567738      3.070090      0.595036     -0.295552    -0.140578  
  0.375038     76.222324      12.238914       18.851456     -2.581752     -4.154668      13.582506      0.428879     -0.179523    -0.255986  
  0.375510     76.348585      12.239046       27.764425     -0.886560     -2.262625      16.837857      0.270202     -0.148347    -0.323173  
  0.375959     76.348585      12.245594       37.009258      2.863625      1.591014      17.700631      0.209178     -0.175564    -0.223905  
  0.376344     76.348585      12.252138       46.159272      6.915301      2.165998      11.496060      0.100364     -0.242922    -0.226164  
  0.376737     76.285452      12.202909       54.361101      10.052269      5.992538      9.420786      0.035596     -0.339313    -0.221026  
  0.377135     76.253891      12.257596       64.056325      9.983620      6.785885      6.333224     -0.027679     -0.417921    -0.251611  
  0.377531     76.190764      12.263410       73.301160      11.011817      5.313259      10.663620     -0.075923     -0.450264    -0.235370  
  0.377913     76.411712      12.272472       82.095603      5.095270      9.903203      12.805625     -0.009108     -0.422264    -0.229514  
  0.378310     76.348585      12.273056       91.008570     -0.560582      5.516265      11.715538      0.013317     -0.412031    -0.177502  
  0.378704     76.537967      12.280448       99.921536     -4.516889      4.366757      12.037234      0.135392     -0.496229    -0.278820  
  0.379104     76.411712      12.277697       108.573758     -14.870402      6.920746      5.893115      0.337464     -0.472573    -0.356921  
  0.379600     76.348585      12.276974       116.728169     -14.689983     -0.177179      6.860104      0.450616     -0.509836    -0.223602  
  0.380019     75.685734      12.337055       126.707849     -13.687119     -0.113486      10.327616      0.668657     -0.510116    -0.160993  
  0.380395     76.032943      12.278579       135.952689     -9.808688     -10.229911      7.331181      0.744392     -0.552908    -0.153886  
  0.380809     75.969809      12.280465       145.244933     -3.829080     -12.389377      10.612915      0.862931     -0.552503    -0.291601  
  0.381225     75.938249      12.285320       154.323836     -2.832267     -8.537392      7.618049      1.010626     -0.476157    -0.257316  
  0.381642     75.622606      12.284306       162.833819      0.761725     -17.218072      7.542464      0.884648     -0.502784    -0.174895  
  0.382059     75.717300      12.278874       172.742379      5.699015     -2.537410      4.761282      0.984745     -0.539450    -0.187516  
  0.382460     76.474839      12.291472       181.844989      9.421150     -11.926648      9.071321      0.772636     -0.519112    -0.325679  
  0.382860     75.969809      12.288290       190.829066      1.952433     -4.167219      7.556526      0.727311     -0.360554    -0.268489  
  0.383328     75.811994      12.287782       199.813161     -0.681799      1.783898      12.357005      0.710372     -0.224110    -0.130875  
  0.383743     79.441875      12.320202       208.607604     -0.640928     -9.447796      17.993841      0.448340     -0.158049    -0.235896  
  0.384158     76.127630      12.287492       217.307220      2.377884     -0.291730      16.245388      0.414945     -0.188048    -0.249273  
  0.384575     76.096070      12.287130       225.556467      7.778045     -1.215606      13.789233      0.274965     -0.303275    -0.273514  
