02-Mar-2018 11:02:52

Rotor = T-Motor 18 inch    Motor = Scorpion SII-4020-420KV    Rotation = CCW

Tunnel RPM = 550.0    AoA = 0 deg   Motor Speed = 3000 rpm

Scan Rate = 2000 Hz   Number of Readings = 5000   Pressure = 29.58 inHg  

  Time(s)       Temp(f)    Velocity(m/s)    Position(deg)     Fx(N)         Fy(N)         Fz(N)        Tx(Nm)        Ty(Nm)       Tz(Nm) 
  0.876867     72.844958      12.223762       176.061043      2.711492     -5.494665      5.202193      1.076298     -0.553512    -0.172483  
  0.877245     72.876525      12.229335       185.329580      3.005681     -7.684897      14.507217      0.889650     -0.479377    -0.092151  
  0.877626     73.286855      12.241860       194.147730     -0.188021     -1.431243      12.789491      0.827420     -0.369135    -0.327643  
  0.878007     73.381549      12.240343       203.179220      1.400656     -4.895630      21.171682      0.647672     -0.255492    -0.405449  
  0.878385     73.349983      12.252998       212.258123     -1.452310     -0.577516      17.637939      0.522609     -0.203104    -0.226213  
  0.878767     73.192161      12.258987       221.028859      1.380463     -2.669462      17.347648      0.383834     -0.202610    -0.034546  
  0.879144     73.255295      12.272708       229.467740      9.040455     -2.247379      17.757638      0.243411     -0.348348    -0.280886  
  0.879521     73.444676      12.282679       238.191063      14.346500      9.261679      17.629227      0.273532     -0.434066    -0.353824  
  0.879901     73.413116      12.282316       248.502616      16.515763      7.227416      12.599768      0.102619     -0.582506    -0.322320  
  0.880280     73.160601      12.280704       257.249646      12.117196      12.678454      10.673727      0.080702     -0.595912    -0.168671  
  0.880657     73.634064      12.296541       266.138915      5.025278      10.263105      13.872886      0.182637     -0.551795    -0.270022  
  0.881036     73.697191      12.310234       275.028166     -2.692237      9.332328      10.172957      0.292462     -0.593038    -0.328673  
  0.881414     73.697191      12.290781       284.154482     -7.528062      9.152152      15.727125      0.480196     -0.620252    -0.264994  
  0.881792     73.791885      12.300955       293.020045     -18.773037      4.306832      14.953309      0.622210     -0.517941    -0.225263  
  0.882167     73.949707      12.301477       301.909296     -19.769896      1.320028      8.878318      0.829825     -0.575639    -0.271351  
  0.882545     73.192161      12.230353       310.253350     -18.089634     -5.968481      12.201307      0.968546     -0.602675    -0.241386  
  0.882924     73.034340      12.288328       319.735247     -12.438809     -16.524630      9.390429      0.989331     -0.647737    -0.155158  
  0.883305     73.034340      12.289625       328.103008     -4.707199     -9.672523      14.591704      1.177049     -0.579749    -0.182386  
  0.883682     72.939652      12.287236       337.110774     -2.239866     -14.890435      8.042599      1.090415     -0.602231    -0.273758  
  0.884060     72.971213      12.283710       346.829700      1.485365     -11.142963      11.371480      0.986314     -0.532570    -0.277063  
  0.884437     73.034340      12.284438       357.307199      10.328579     -7.554057      14.194328      0.871232     -0.603235    -0.312748  
  0.884816     72.939652      12.280752       4.415293      4.803250     -5.645822      8.023486      0.711247     -0.513976    -0.200757  
  0.885195     73.255295      12.274006       13.209738     -0.801669      2.812811      7.940225      0.681780     -0.344671    -0.208256  
  0.885585     73.381549      12.363460       22.407163     -2.628539     -3.971715      17.902515      0.383673     -0.181361    -0.200466  
  0.885954     73.855013      12.275712       31.651996     -3.101322     -4.572482      17.248914      0.172020     -0.141186    -0.274634  
  0.886321     73.791885      12.280184       40.446441      1.594215      2.184607      19.066808      0.152003     -0.173171    -0.364439  
  0.886692     73.444676      12.277486       49.572749      11.671685      3.636186      15.893517      0.056596     -0.315383    -0.266641  
  0.887061     73.413116      12.278421       58.604243      11.765249      7.688309      18.104746     -0.043020     -0.343038    -0.110401  
  0.887429     73.318422      12.264339       67.137937      12.544600      10.351627      8.970764     -0.111626     -0.461681    -0.149164  
  0.887797     73.791885      12.276285       75.884966      11.578225      9.120596      15.895136     -0.081028     -0.477326    -0.431906  
  0.888216     73.539370      12.275978       85.509075      5.665681      12.646940      14.370440      0.014248     -0.481672    -0.327174  
  0.888600     73.444676      12.270991       94.777622      2.699076      7.250959      16.621618      0.089941     -0.541284    -0.141707  
  0.889058     73.634064      12.274469       103.643175     -6.649316      8.870193      15.946659      0.381398     -0.563685    -0.169928  
  0.889529     73.791885      12.278885       112.532435     -19.015392      0.840408      8.297516      0.523982     -0.470810    -0.226445  
  0.890002     73.760319      12.283717       121.682458     -19.252572     -1.092899      11.799717      0.687729     -0.512027    -0.355351  
  0.890484     73.602498      12.274106       130.476901     -19.626948     -2.057657      11.127884      0.932326     -0.506184    -0.283028  
  0.890914     72.939652      12.287236       139.579502     -11.210540     -12.810894      11.202183      1.014300     -0.616287    -0.131319  
  0.891296     72.813392      12.280593       148.848039     -2.764159     -14.564520      14.953996      1.095621     -0.630608    -0.130429  
  0.891674     72.908086      12.276496       157.049873      4.109285     -13.870344      5.661702      1.115012     -0.672758    -0.285923  
  0.892054     72.876525      12.280024       166.318410      0.749842     -12.926260      9.400247      1.026489     -0.566332    -0.326177  
  0.892434     72.118980      12.276470       176.179557      2.557992     -5.179820      5.235714      1.048238     -0.560095    -0.215309  
  0.892812     72.939652      12.271669       185.590334      3.074031     -6.637634      14.771592      0.874942     -0.486829    -0.088899  
  0.893190     73.192161      12.278472       194.408483     -0.412927     -1.144994      12.896529      0.792454     -0.376603    -0.271779  
  0.893571     71.550828      12.256955       203.487387      0.819003     -3.948233      21.809348      0.629195     -0.244800    -0.390950  
  0.893951     73.129034      12.169542       212.542583     -2.105935     -1.340525      16.633608      0.515213     -0.210801    -0.273773  
  0.894331     72.813392      12.265021       221.431834      1.449453     -2.690224      17.292904      0.391093     -0.218034    -0.094076  
  0.894709     73.286855      12.265276       230.605564      9.319465     -2.161565      19.363331      0.241093     -0.342574    -0.251568  
  0.895100     73.381549      12.253361       239.305181      14.089494      7.849543      17.964508      0.260907     -0.423499    -0.306147  
  0.895483     73.160601      12.244315       247.649235      16.237833      8.318852      11.976606      0.135424     -0.578684    -0.326268  
  0.895863     73.413116      12.238100       256.277750      12.563901      11.749035      10.646633      0.082475     -0.612956    -0.176804  
  0.896242     72.908086      12.223183       266.613010      4.975411      10.855914      14.444661      0.184597     -0.545692    -0.190633  
  0.896620     73.602498      12.219408       275.525968     -3.055650      10.901088      9.865004      0.324124     -0.578653    -0.282784  
  0.896999     71.550828      12.333197       284.320410     -7.428451      7.693630      15.078705      0.498749     -0.623517    -0.340703  
  0.897376     73.160601      12.199983       293.233386     -18.212581      2.820777      16.408111      0.618015     -0.506164    -0.172054  
  0.897754     73.665625      12.190071       301.814470     -19.624631      0.904863      8.606790      0.825608     -0.568461    -0.152219  
  0.898133     73.444676      12.177075       310.466709     -19.104704     -3.779246      10.811477      1.014274     -0.585489    -0.258852  
  0.898511     73.192161      12.170263       318.478908     -12.160517     -16.397548      8.821229      1.001616     -0.645457    -0.277883  
  0.898889     72.876525      12.144382       329.643789     -3.600693     -11.243138      15.839572      1.129708     -0.585343    -0.200524  
  0.899266     72.781831      12.153789       338.770123     -2.437329     -14.594859      8.122900      1.062333     -0.588241    -0.170260  
  0.899646     72.592443      12.151628       347.849009      0.621356     -8.098165      10.659431      1.025679     -0.519739    -0.229299  
  0.900023     72.876525      12.154870       356.406422      9.365452     -6.231338      14.214512      0.890686     -0.580480    -0.360049  
  0.900401     76.380146      12.198731       4.107132      5.008841     -7.856578      8.546130      0.668040     -0.517989    -0.252325  
  0.900781     73.097473      12.160012       13.280852     -1.136783      2.052937      8.702332      0.674958     -0.334378    -0.175292  
  0.901156     73.697191      12.170787       22.383456     -3.070168     -2.726792      16.790465      0.444894     -0.172446    -0.252552  
  0.901534     73.728752      12.179009       30.703809     -2.926694     -4.836278      17.527794      0.190866     -0.140652    -0.312923  
  0.901913     73.539370      12.203012       39.759006      2.209127     -0.407005      20.732946      0.114518     -0.155201    -0.299211  
  0.902293     73.381549      12.186824       49.714979      12.051078      3.144731      15.561389      0.055805     -0.306684    -0.240872  
  0.902673     73.602498      12.194583       58.651652      11.219315      10.471660      17.008584     -0.005870     -0.331092    -0.209442  
  0.903053     73.413116      12.198954       67.872781      12.920301      10.557033      8.873806     -0.135628     -0.452195    -0.174715  
  0.903429     73.444676      12.207155       76.619815      12.524887      8.929899      16.283101     -0.131053     -0.478383    -0.355034  
  0.903808     73.728752      12.205179       85.580195      6.739806      14.059500      14.080738      0.028541     -0.484785    -0.308825  
  0.904188     73.444676      12.208460       94.374638      3.713170      7.191095      15.396035      0.098574     -0.551756    -0.174595  
  0.904670     73.760319      12.217299       103.240200     -6.328490      7.675249      15.644555      0.331000     -0.546439    -0.180718  
  0.905115     73.886573      12.055710       112.485031     -19.550702      0.060424      8.320286      0.481713     -0.448266    -0.218916  
  0.905500     73.886573      12.220050       121.255767     -19.957766      0.706039      12.041747      0.716949     -0.496621    -0.362660  
  0.905879     73.760319      12.215993       130.476901     -19.416088     -0.969076      12.298165      0.954528     -0.503598    -0.277799  
  0.906258     73.034340      12.205067       139.579502     -10.865770     -14.719124      12.233995      0.955938     -0.608862    -0.105076  
  0.906637     72.908086      12.198398       148.753231     -2.645528     -14.910126      15.050339      1.059642     -0.621183    -0.119015  
  0.907017     72.655571      12.200727       157.571380      3.111151     -12.589807      5.276452      1.136074     -0.644032    -0.312098  
  0.907396     72.750264      12.191367       166.721385      0.653194     -13.086610      8.942351      1.010653     -0.560973    -0.309176  
  0.907774     73.034340      12.201150       175.207679      2.469709     -5.198276      5.413497      1.005957     -0.558186    -0.264682  
  0.908154     72.939652      12.283346       185.305874      3.807794     -6.484559      14.466506      0.849050     -0.504865    -0.180665  
  0.908535     73.129034      12.183938       194.384777     -0.144664      0.628007      12.024368      0.796648     -0.389788    -0.235047  
  0.908917     73.129034      12.187860       203.274046      0.262160     -3.536970      21.272706      0.611029     -0.242047    -0.306690  
  0.909293     73.570937      12.188989       212.281830     -2.980585     -3.440042      17.851472      0.464183     -0.186809    -0.325637  
  0.909670     73.413116      12.191109       221.384439      0.949657     -1.949793      17.660176      0.391173     -0.203689    -0.183822  
  0.910049     73.223728      12.164074       230.321103      9.275791     -1.762653      19.111286      0.244115     -0.350811    -0.216096  
  0.910427     73.223728      12.185020       239.328887      14.404880      7.217633      17.401031      0.236800     -0.425748    -0.191201  
  0.910806     73.507804      12.192192       247.933696      16.505589      9.103161      12.520422      0.130959     -0.563232    -0.328971  
  0.911187     73.886573      12.195213       256.230337      12.499538      12.157443      10.345274      0.096031     -0.588796    -0.333662  
  0.911565     73.507804      12.192192       266.447064      5.651834      9.986825      14.866428      0.190899     -0.536455    -0.270979  
  0.911942     73.570937      12.196837       275.383746     -2.627036      10.062069      10.458045      0.309012     -0.568031    -0.153692  
  0.912322     73.602498      12.197198       284.059656     -7.656391      7.884495      14.912968      0.503128     -0.599379    -0.241025  
  0.912701     73.855013      12.200086       292.380022     -18.406463      4.173486      15.410664      0.666131     -0.495100    -0.278509  
  0.913077     73.476243      12.246640       301.269291     -19.074827      1.149244      8.644797      0.850716     -0.562346    -0.256120  
  0.913456     73.286855      12.200123       310.277057     -18.626025     -4.950201      12.260587      1.008587     -0.559339    -0.155754  
  0.913834     73.065907      12.200205       319.190032     -12.569660     -16.465943      8.539472      1.025517     -0.611969    -0.154506  
  0.914214     73.034340      12.206372       328.363744     -3.959006     -10.031798      14.615218      1.187937     -0.555872    -0.271212  
  0.914592     72.939652      12.207897       338.390855     -1.830031     -15.459711      7.858015      1.082766     -0.576850    -0.295415  
  0.914970     72.876525      12.205869       347.588273      1.856473     -10.360724      11.516898      1.008864     -0.506629    -0.189415  
  0.915349     72.939652      12.211811       356.761984      10.159239     -5.704261      14.257125      0.910073     -0.561177    -0.270123  
  0.915729     73.034340      12.215506       4.012313      4.983777     -5.998223      8.423267      0.702499     -0.484979    -0.263534  
  0.916108     73.507804      12.220933       13.209738     -1.383599      1.467678      9.210229      0.659881     -0.304386    -0.275806  
  0.916486     73.570937      12.224266       22.027888     -2.920698     -3.693945      18.145122      0.411931     -0.149338    -0.152548  
  0.916865     73.602498      12.229845       31.272721     -2.941558     -4.968899      17.041414      0.183948     -0.127887    -0.199314  
  0.917246     73.634064      12.232815       40.422735      1.813882      1.537372      19.819875      0.134386     -0.130628    -0.339645  
  0.917625     73.602498      12.231149       49.264591      10.758298      3.094722      16.176799      0.031792     -0.253304    -0.354197  
  0.918004     73.539370      12.233033       58.580537      11.268681      9.055296      17.405192     -0.049480     -0.304715    -0.193849  
  0.918384     73.570937      12.226875       67.232754      13.055013      12.022263      8.338739     -0.105914     -0.442157    -0.133872  
  0.918763     73.760319      12.226436       76.287951      13.142950      6.998238      15.980793     -0.137714     -0.475456    -0.444225  
  0.919141     73.886573      12.226578       85.532782      6.616859      14.600449      13.509023     -0.009947     -0.470323    -0.379562  
  0.919521     73.476243      12.217961       94.398344      2.670326      6.023533      15.084644      0.055013     -0.536664    -0.181452  
  0.919901     73.634064      12.211935       103.050557     -6.664725      7.387073      16.925399      0.335806     -0.525380    -0.122706  
  0.920391     73.697191      12.203511       111.963523     -20.170540      3.315548      10.342801      0.502443     -0.428795    -0.154341  
  0.920776     73.918140      12.199499       121.137244     -20.345752     -1.061654      11.501321      0.638809     -0.504599    -0.412218  
  0.921156     73.728752      12.139649       130.263560     -18.586859     -0.653011      12.159426      0.895219     -0.537897    -0.359112  
  0.921564     73.129034      12.180013       139.413574     -10.531767     -12.970091      12.416491      0.945290     -0.632803    -0.169455  
  0.921944     72.813392      12.168555       148.468771     -3.033573     -15.191218      15.092011      1.011371     -0.632626    -0.112283  
  0.922323     72.497749      12.159713       157.476554      2.287264     -11.237662      5.266300      1.086462     -0.652826    -0.231363  
  0.922701     73.097473      12.157391       166.673972     -0.596887     -12.317721      7.244801      0.981639     -0.584083    -0.326362  
  0.923081     73.065907      12.162272       175.776582      2.036227     -4.388146      5.763346      1.009156     -0.588675    -0.260992  
  0.923461     72.245240      12.145044       184.950311      3.612424     -7.779675      14.818613      0.812887     -0.521969    -0.113954  
  0.923841     73.381549      12.156698       193.981802     -1.206099      0.388091      11.146205      0.773054     -0.403913    -0.231133  
  0.924220     73.444676      12.228035       202.942172     -0.492358     -1.584876      20.973590      0.661431     -0.260787    -0.376767  
  0.924597     73.539370      12.161121       211.523274     -2.839728     -3.488002      18.800288      0.503844     -0.211416    -0.327411  
  0.924977     73.223728      12.161453       220.673297      1.390247     -3.900579      18.675797      0.380628     -0.223798    -0.074874  
  0.925356     73.192161      12.166334       229.135866      10.079976     -3.811098      18.553996      0.232627     -0.378922    -0.298872  
  0.925736     73.255295      12.174912       238.451817      15.175655      9.263311      16.374326      0.287498     -0.465804    -0.316469  
  0.926116     73.192161      12.171573       247.767768      16.437784      10.428605      12.798151      0.164016     -0.583692    -0.267931  
  0.926495     73.318422      12.188718       256.846671      12.253253      10.226342      10.715602      0.073007     -0.604288    -0.187033  
  0.926874     73.570937      12.198145       265.949263      5.241725      10.235905      15.703804      0.200295     -0.538388    -0.293017  
  0.927255     73.665625      12.205764       274.909651     -3.167655      10.916495      10.521238      0.331300     -0.578917    -0.294798  
  0.927634     73.602498      12.210267       283.585562     -7.598273      9.228338      14.411093      0.513705     -0.630851    -0.226508  
  0.928014     73.728752      12.220854       292.119268     -18.819682      4.697955      15.533271      0.675761     -0.508485    -0.145855  
  0.928394     73.570937      12.228179       300.842609     -19.681923      0.047855      7.788531      0.870991     -0.574024    -0.252627  
  0.928773     73.602498      12.227237       309.897788     -18.750291     -3.872092      11.767856      1.055679     -0.576404    -0.255817  
  0.929155     73.002779      12.237296       318.312962     -11.881357     -17.792428      9.149840      1.023098     -0.632544    -0.162490  
  0.929534     73.160601      12.232596       329.122317     -3.763747     -9.883233      15.464405      1.223619     -0.565642    -0.220645  
  0.929913     73.129034      12.232234       338.035257     -1.807839     -14.763293      8.105870      1.147940     -0.582047    -0.307409  
  0.930290     72.939652      12.235268       347.280088      1.711204     -12.764820      10.829597      1.028116     -0.536432    -0.223047  
  0.930667     72.939652      12.244379       355.956034      9.837915     -7.450618      15.340436      0.912453     -0.573647    -0.226098  
  0.931047     72.971213      12.233027       4.059723      4.136761     -5.978528      8.843918      0.707214     -0.485717    -0.217241  
  0.931425     73.065907      12.230206       13.209738     -1.041559      1.955147      9.012654      0.665432     -0.333015    -0.270621  
  0.931802     73.444676      12.233250       22.312344     -2.676714     -3.341075      18.194028      0.388682     -0.187982    -0.276559  
  0.932182     73.223728      12.140466       31.225312     -2.659510     -4.976728      16.388081      0.134465     -0.183984    -0.251769  
  0.932558     73.539370      12.226513       40.233100      1.746389      2.504558      20.070190      0.105185     -0.174918    -0.257864  
  0.932936     73.539370      12.222599       49.003837      9.805202      4.657180      15.043390      0.029279     -0.301647    -0.284362  
  0.933314     73.791885      12.217660       58.462013      9.644443      8.683115      17.848149     -0.072429     -0.323085    -0.227169  
  0.933691     73.476243      12.207516       67.706849      12.719601      10.538881      10.074603     -0.153590     -0.477551    -0.183141  
  0.934067     74.012834      12.203198       76.382768      11.388399      8.545657      15.918982     -0.137517     -0.506219    -0.332618  
  0.934447     73.129034      12.189168       85.390551      6.064950      14.042431      12.787816     -0.015986     -0.520532    -0.296992  
  0.934828     73.728752      12.185557       94.469455      2.501575      5.936656      15.267507      0.025937     -0.581674    -0.274938  
  0.935207     73.728752      12.311894       103.287604     -7.199690      7.689928      16.650742      0.292082     -0.551551    -0.220104  
  0.935586     73.760319      12.176749       111.347207     -18.383627      2.817294      9.232478      0.469070     -0.506836    -0.125226  
  0.936014     73.760319      12.166263       120.663149     -19.387675      1.984069      11.747346      0.667756     -0.550729    -0.269650  
  0.936396     73.665625      12.162560       129.457601     -18.087071     -1.263816      12.919729      0.888239     -0.552555    -0.315702  
  0.936777     73.065907      12.154409       139.508391     -11.105390     -14.868640      11.945956      0.931359     -0.647697    -0.199207  
  0.937155     72.624010      12.132321       148.753231     -4.085788     -13.766253      13.987497      1.057592     -0.647086    -0.104841  
  0.937533     72.813392      12.148907       157.855823      0.637098     -10.228366      5.609311      1.163183     -0.643492    -0.206771  
  0.937912     72.939652      12.152969       166.863625     -0.412471     -15.126181      9.143065      1.001969     -0.568185    -0.291154  
  0.938320     72.308367      12.149694       175.800289      2.772179     -5.429846      6.926281      1.024331     -0.573726    -0.347574  
  0.938700     72.750264      12.159979       185.045120      4.237072     -7.248584      14.128798      0.861038     -0.516516    -0.223144  
  0.939078     73.381549      12.168496       193.768461      0.310632      1.729213      11.581267      0.817568     -0.394281    -0.152237  
  0.939456     73.223728      12.173242       202.942172     -0.144822     -2.232517      20.654398      0.661324     -0.229297    -0.236368  
  0.939835     73.507804      12.181724       211.807735     -2.844585     -5.332298      17.414217      0.490653     -0.166055    -0.349823  
  0.940213     73.223728      12.211152       220.199202      1.955308     -1.818874      17.857550      0.420562     -0.192825    -0.199977  
  0.940594     73.129034      12.193089       230.463325      9.930848     -3.293430      19.738199      0.256745     -0.306971    -0.282627  
  0.940974     72.876525      12.192813       239.281474      14.744711      7.108772      17.102617      0.265396     -0.381840    -0.184292  
  0.941352     73.381549      12.199899       248.384084      16.019752      10.631681      12.217584      0.189519     -0.507153    -0.250993  
  0.941731     73.413116      12.213322       257.225940      12.858995      9.784219      10.351637      0.107164     -0.551863    -0.290727  
  0.942109     73.539370      12.216074       265.972969      6.072164      11.649996      16.014512      0.224426     -0.478012    -0.265634  
  0.942487     73.665625      12.218825       274.648897     -2.647168      10.871269      10.500128      0.335311     -0.503167    -0.271465  
  0.942866     73.760319      12.218604       283.561873     -6.967427      6.732787      14.488932      0.511701     -0.555626    -0.322431  
  0.943247     73.697191      12.072084       291.171079     -17.806090      4.061862      16.080728      0.690670     -0.443186    -0.224348  
  0.943623     73.539370      12.213463       301.980415     -19.462620     -2.376460      8.859859      0.844954     -0.506070    -0.233603  
  0.944003     73.349983      12.213904       310.608913     -18.873935     -5.728040      11.481572      1.018139     -0.507302    -0.195859  
  0.944383     73.065907      12.204123       319.616714     -11.822793     -16.198108      8.949231      1.001026     -0.575571    -0.160058  
  0.944760     73.192161      12.206874       328.837839     -3.079886     -11.661915      15.353043      1.115686     -0.529829    -0.258460  
  0.945139     72.939652      12.209202       337.893053      0.284303     -11.939724      9.192204      1.065033     -0.558957    -0.309733  
  0.945517     72.781831      12.193035       346.853406      3.550590     -10.826431      10.309355      0.931507     -0.506060    -0.194226  
  0.945896     72.813392      12.192090       355.647849      10.709316     -5.919759      12.263637      0.819537     -0.564117    -0.186456  
  0.946277     72.624010      12.332746       3.727857      4.568125     -4.365133      7.998317      0.625290     -0.466325    -0.191697  
  0.946655     73.507804      12.197422       12.854167     -1.865569      1.004764      8.408716      0.585783     -0.314245    -0.313668  
  0.947034     73.570937      12.196837       22.051592     -3.890975     -2.817928      19.535557      0.365505     -0.142950    -0.275597  
  0.947412     73.570937      12.198145       30.869741     -2.342737     -3.364078      17.114368      0.157803     -0.178491    -0.217756  
  0.947790     73.570937      12.199452       40.730897      1.535060      0.555504      21.795722      0.095710     -0.149804    -0.230928  
  0.948168     73.634064      12.179238       49.596455      9.383284      2.869234      16.863765      0.016836     -0.245194    -0.306546  
  0.948547     73.728752      12.203872       58.841291      9.368969      8.662124      15.546642     -0.051456     -0.323030    -0.269836  
  0.948927     73.444676      12.203235       67.683142      12.294059      13.557169      8.648924     -0.089541     -0.473035    -0.173204  
  0.949306     73.444676      12.205848       76.856863      13.139819      7.290485      16.180974     -0.108971     -0.525553    -0.343403  
  0.949685     73.570937      12.204680       85.675012      7.096689      13.085696      14.147146      0.021662     -0.514605    -0.289985  
  0.950064     73.381549      12.209043       94.469455      2.718852      5.662853      13.225479      0.097363     -0.592751    -0.222380  
  0.950443     73.697191      12.208739       102.434241     -7.997076      7.179312      15.707736      0.386433     -0.554452    -0.237670  
  0.950821     73.697191      12.217881       111.655365     -19.903192      3.291216      10.105425      0.566831     -0.480495    -0.202824  
  0.951199     73.886573      12.257863       121.397998     -20.294817     -1.100362      10.833830      0.719963     -0.558050    -0.319455  
  0.951611     73.539370      12.218684       130.642829     -17.534915     -1.459817      12.662266      0.974606     -0.588138    -0.248318  
  0.951987     73.097473      12.216229       139.863962     -10.910202     -13.255622      11.845960      1.035125     -0.663798    -0.181152  
  0.952365     72.939652      12.209202       149.108793     -4.905865     -14.269330      14.833254      1.117660     -0.624237    -0.234554  
  0.952746     72.939652      12.215724       158.187697      0.031212     -10.193011      6.078423      1.218093     -0.633510    -0.316818  
  0.953125     72.908086      12.211449       167.242893     -0.186033     -15.853813      7.720331      1.060271     -0.609155    -0.276482  
  0.953505     72.908086      12.219273       176.274383      4.780730     -5.970893      6.725773      1.097286     -0.652146    -0.178519  
  0.953881     72.939652      12.218332       185.068826      5.389681     -8.831939      13.943810      0.902297     -0.575113    -0.182326  
  0.954262     73.349983      12.165515       193.910682     -0.530758      0.069032      11.880867      0.831731     -0.409317    -0.279629  
  0.954641     73.318422      12.230498       202.349563     -1.482613     -2.778444      20.484060      0.674332     -0.250454    -0.268742  
  0.955021     73.539370      12.234337       211.523274     -3.818669     -4.755323      18.991052      0.490554     -0.198443    -0.256348  
  0.955401     73.349983      12.236073       220.673297      1.999530     -1.456560      19.204801      0.399822     -0.232133    -0.137959  
  0.955780     73.097473      12.238383       230.842611      10.039327     -2.449825      17.978771      0.221624     -0.375913    -0.341654  
  0.956157     73.255295      12.246705       239.565934      15.138361      8.527509      15.540662      0.235171     -0.461810    -0.276274  
  0.956537     73.255295      12.244102       248.312982      16.085217      11.356001      12.030159      0.145172     -0.575733    -0.209013  
  0.956916     73.255295      12.248007       257.415574      11.528019      10.326740      10.697994      0.066890     -0.597032    -0.188287  
  0.957295     73.570937      12.256839       266.210017      5.364821      9.850676      15.695169      0.184152     -0.541685    -0.283576  
  0.957675     73.634064      12.258866       275.146699     -2.623289      9.878144      10.907054      0.301537     -0.588699    -0.301894  
  0.958053     73.539370      12.257777       284.249309     -7.543898      9.270267      14.288279      0.502268     -0.629503    -0.218111  
  0.958431     73.760319      12.265521       292.996338     -19.565481      5.859150      15.529272      0.681594     -0.484337    -0.158643  
  0.958811     73.602498      12.262405       301.790799     -21.028136     -2.764396      8.092601      0.821063     -0.543958    -0.307680  
  0.959191     73.507804      12.217017       311.604515     -19.003485     -4.493281      12.127169      1.027677     -0.562374    -0.317395  
  0.959569     72.624010      12.251150       320.707143     -11.257329     -16.390577      9.850538      1.009810     -0.632191    -0.178914  
  1.062772     73.034340      12.254572       329.975681     -3.413781     -9.689382      15.287385      1.183739     -0.564213    -0.226589  
  1.064697     72.876525      12.255356       338.912327     -0.522830     -14.581791      8.064666      1.091418     -0.586567    -0.328373  
  1.066458     72.876525      12.252756       348.014954      3.039018     -11.880079      10.268241      0.985463     -0.544142    -0.262706  
  1.068209     72.844958      12.251093       357.117546      10.844746     -6.755662      14.338527      0.880217     -0.583215    -0.268185  
  1.069959     72.939652      12.245680       4.818273      4.033129     -4.027847      8.575619      0.678442     -0.470213    -0.133271  
  1.071709     73.318422      12.244827       13.920879     -1.864059     -0.136891      7.142885      0.598584     -0.315411    -0.194843  
  1.073455     73.634064      12.303025       22.928666     -3.578969     -2.770520      19.510552      0.366241     -0.151524    -0.303048  
  1.075193     73.634064      12.241939       31.746816     -3.367285     -0.983371      16.408448      0.181241     -0.155185    -0.314890  
  1.077032     73.539370      12.234337       41.133877      1.716911      1.214965      20.213350      0.086627     -0.154509    -0.196789  
  1.078565     73.413116      12.222457       50.307597      10.911509      4.470787      16.301505      0.034715     -0.284412    -0.143191  
  1.079813     73.665625      12.222741       59.173155      9.168699      5.658122      15.856002     -0.058664     -0.310608    -0.258606  
  1.081056     73.539370      12.208239       68.489102      12.696649      13.409694      10.011910     -0.081100     -0.459455    -0.297520  
  1.082300     73.476243      12.204903       77.259847      11.039286      6.801691      16.406899     -0.098592     -0.480001    -0.342938  
  1.083418     73.349983      12.199538       86.172813      5.638510      10.490266      15.018019      0.015124     -0.482345    -0.211894  
  1.084353     73.697191      12.193049       95.393938      2.011375      8.095860      15.544150      0.116781     -0.553277    -0.185066  
  1.085283     73.886573      12.186050       103.145374     -8.712722      6.922539      15.456016      0.350483     -0.525119    -0.314083  
  1.086223     73.570937      12.181136       113.338404     -19.134945      2.074295      9.350879      0.504694     -0.488956    -0.204363  
  1.087158     73.886573      12.178190       122.369894     -20.310596      2.005963      10.747418      0.694331     -0.527516    -0.291199  
  1.088089     73.602498      12.172327       131.259154     -17.832279     -2.536320      13.439626      0.901364     -0.545175    -0.269881  
  1.088844     73.034340      12.172388       140.551398     -10.201117     -13.606890      11.660406      0.968690     -0.648734    -0.175999  
  1.089598     72.876525      12.162730       149.654008     -4.015304     -13.073110      14.932471      1.061746     -0.615867    -0.189961  
  1.090350     73.570937      12.168036       157.879530      3.901130     -11.009101      4.830320      1.149683     -0.689265    -0.295467  
  1.091098     72.750264      12.162597       168.048844      1.081119     -14.006280      7.712505      1.004532     -0.594213    -0.291604  
  1.091848     73.192161      12.179426       177.198867      4.323485     -7.204187      6.240277      0.988691     -0.605287    -0.191852  
  1.092604     72.844958      12.170224       186.443698      3.182593     -8.918745      14.437405      0.831024     -0.510585    -0.124670  
  1.093302     73.381549      12.180282       195.214434     -1.564219      3.061585      12.127471      0.811443     -0.372862    -0.344206  
  1.093930     73.444676      12.191470       204.364457      0.150717     -1.054404      22.492697      0.632653     -0.238271    -0.331252  
  1.094558     73.823446      12.124945       213.514462     -2.606743     -4.791469      17.811228      0.439738     -0.201766    -0.325365  
  1.095183     73.223728      12.207236       222.214096      3.758190     -1.970584      18.272532      0.387031     -0.244579    -0.081183  
  1.095809     73.444676      12.216294       231.387808      11.316942     -2.805695      18.107743      0.251206     -0.384868    -0.253110  
  1.096432     73.286855      12.222313       240.253370      14.583330      8.854988      16.457969      0.285088     -0.447556    -0.256337  
  1.097058     73.192161      12.229050       249.118933      16.574389      9.637426      10.635893      0.164959     -0.603393    -0.244680  
  1.097680     73.255295      12.237591       257.747448      11.933885      8.447737      11.084823      0.102354     -0.618912    -0.234581  
